,Unnamed: 0,x,y
120,120,65.83685757579055,65.39364652181722
121,121,37.768415806906596,19.714193696404067
122,122,72.12664959840865,24.632390987781722
123,123,70.72532111134495,22.14030486009176
124,124,69.90317335078024,12.936906515965173
125,125,32.29779270792015,34.58902176133254
126,126,71.93988540562042,15.404506521054412
127,127,71.52406158989123,20.367315172771708
128,128,38.286011830913104,24.547903747697045
129,129,76.88013775809112,12.121397747676903
130,130,76.22454198600629,19.269611568997444
131,131,76.37887452858386,5.543361082906108
132,132,40.078943210946534,30.831371336930815
133,133,38.19171481866445,42.17578864510723
134,134,74.32353351636274,4.791077501951783
135,135,46.21104090611552,16.55664297866607
136,136,48.13610002509675,74.6003850578185
137,137,34.09042973681718,65.9625474013167
138,138,72.80496088022245,21.165749233064485
139,139,66.29695518943988,80.40630054468627
140,140,69.24444404693777,73.99986143913048
141,141,35.240515572460325,74.75910917484556
