,Unnamed: 0,x,y
97,97,84.67730441006402,60.360381927664626
98,98,32.22861519771324,24.58744813206822
99,99,35.821810362112714,21.835484243700602
100,100,40.98873718331632,17.62442720772717
101,101,84.77357558631665,44.63928614495659
102,102,43.455109220938915,17.883583836584524
103,103,51.75427257377317,78.74197813107794
104,104,53.55444721360124,15.31079317558776
105,105,44.71538674999632,16.562545765321744
106,106,40.21221374651948,19.352776123299606
107,107,28.516310889118063,34.53942070396853
108,108,57.507998946013075,16.149612240260954
109,109,61.25688110312355,75.15492111363591
110,110,78.83125981899393,34.46524980692975
111,111,26.066816439127116,40.52862302340742
112,112,22.816743171527936,54.83046685301398
113,113,34.835976422033326,28.825340780903428
114,114,67.51450319774797,18.81977242255849
115,115,74.76205572461741,22.353969585098206
116,116,29.265745568999428,30.204649975502637
117,117,70.47047766984159,19.93679802180787
118,118,81.56386425372283,32.95552515841939
119,119,37.17911444356266,19.98938017271464
120,120,72.28069233980833,72.45521342224313
121,121,41.30154886275358,18.083875535098468
122,122,70.73516810960922,21.564033798065346
123,123,72.05185669039223,20.311764208298175
124,124,67.44165642391759,19.688242723242134
125,125,31.017680473557654,32.92607342658429
126,126,68.60766293341132,20.167515841546187
127,127,72.05897072467367,21.03177588137431
128,128,36.30604889871807,23.123865782693425
129,129,69.48293990267503,19.240295490870743
130,130,73.73530027229795,22.791713349484986
131,131,69.05558473611144,19.545211368470966
132,132,37.04888241468378,23.767705132093376
133,133,23.896189891298192,39.86303093516773
134,134,67.26863849987193,18.134429460696218
135,135,49.860707096667994,17.60264617026743
136,136,47.61466756913412,78.34960565422303
137,137,30.319011976392297,68.46670539825593
138,138,71.08901401974356,19.50867735525488
139,139,66.63036227257408,78.27287521370579
140,140,69.77768732057258,76.75078608715268
141,141,39.98006080330771,76.9738612418158
